ID,EDAD, Income ,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Mnt_SUM,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Num_SUM,CMP
6682,48,"18,978",1,0,41,2,8,1,4,7,15,37,1,1,0,3,8,13,0
10581,44,"41,124",1,0,41,281,7,84,15,0,119,506,7,7,3,4,8,29,0
3710,37,"39,684",1,0,41,19,0,35,6,4,17,81,2,2,1,2,7,14,0
5207,58,"53,378",1,1,41,489,6,152,8,6,132,793,10,9,4,6,8,37,0
9360,39,"37,040",0,0,41,86,2,73,69,38,48,316,1,4,2,5,8,20,0
4679,44,"78,710",0,1,42,721,0,152,119,50,50,1092,3,7,6,12,4,32,0
1340,35,"92,910",0,0,42,551,137,792,179,103,33,1795,1,6,7,13,1,28,1
10839,45,"36,283",1,1,42,6,5,5,8,0,5,29,2,1,0,3,4,10,0
5303,47,"79,632",0,0,42,471,0,510,99,21,12,1113,1,6,4,9,2,22,0
9829,43,"28,587",1,0,42,22,4,17,12,10,13,78,3,2,0,4,6,15,0
10469,40,"88,325",0,0,42,519,71,860,93,27,53,1623,1,6,2,9,2,20,0
3602,63,"51,412",0,1,42,140,3,29,4,5,14,195,2,3,2,4,4,15,0
4756,69,"63,998",0,0,42,176,29,818,0,33,112,1168,1,7,6,11,4,29,0
8181,43,"38,593",1,0,42,51,12,49,17,24,24,177,3,4,1,3,8,19,0
6958,44,"27,889",1,0,42,14,0,4,0,0,8,26,1,1,1,2,6,11,0
10856,41,"45,889",0,1,42,31,0,6,0,1,8,46,1,1,0,3,6,11,0
3321,54,"56,575",0,2,42,421,5,90,0,16,10,542,3,7,3,7,5,25,0
5394,42,"16,014",1,1,42,3,9,4,7,8,7,38,4,1,1,4,3,13,0
433,63,"61,331",1,1,42,534,5,47,0,5,41,632,5,11,1,6,8,31,0
6320,45,"70,893",0,0,42,768,44,561,77,44,14,1508,1,6,6,10,3,26,0
5376,42,"2,447",1,0,42,1,1,1725,1,1,1,1730,15,0,28,0,1,44,0
1867,64,"64,849",0,0,42,652,48,350,94,84,108,1336,1,9,3,6,5,24,0
4324,32,"42,387",1,0,42,235,0,235,19,4,191,684,5,8,1,7,8,29,0
3661,26,"80,617",0,0,42,594,51,631,72,55,32,1435,1,4,6,8,2,21,0
521,36,"54,006",1,0,42,174,77,203,6,24,97,581,2,8,1,7,7,25,0
10403,43,"16,531",1,0,43,2,13,6,7,5,11,44,3,3,0,3,7,16,0
7186,55,"30,843",1,1,43,24,0,2,0,0,9,35,2,1,1,2,5,11,1
4329,37,"18,988",1,0,43,6,0,6,2,1,1,16,2,1,0,3,7,13,0
4394,56,"81,051",0,0,43,1142,29,249,38,29,14,1501,1,5,5,12,2,25,1
1717,33,"39,747",1,0,43,80,15,93,20,13,52,273,3,5,1,4,8,21,0
1016,62,"34,554",0,1,43,41,1,6,2,0,5,55,2,2,0,3,6,13,0
3783,62,"52,854",1,1,43,105,0,10,0,1,0,116,2,2,1,4,5,14,0
5848,51,"81,205",0,0,43,724,74,929,97,55,130,2009,1,5,6,7,2,21,1
10727,51,"69,084",1,0,43,1181,107,199,39,30,30,1586,2,7,3,13,8,33,0
5299,51,"69,084",1,0,43,1181,107,199,39,30,30,1586,2,7,3,13,8,33,0
6872,47,"65,352",0,1,43,284,3,84,4,7,23,405,2,4,2,8,4,20,0
1143,49,"22,063",1,0,43,7,10,13,3,11,11,55,2,2,0,3,7,14,0
10381,42,"47,691",0,1,43,14,0,3,0,0,4,21,1,1,0,2,6,10,0
11007,53,"29,187",1,0,43,26,0,6,0,0,2,34,1,1,0,3,8,13,0
9145,49,"72,504",0,1,43,604,26,470,123,161,94,1478,2,5,9,6,2,24,0
5267,51,"33,986",1,0,43,16,2,18,2,1,5,44,1,1,0,3,7,12,0
9738,35,"42,386",1,0,43,65,4,16,0,4,11,100,1,3,0,3,8,15,0
10212,35,"42,386",1,0,43,65,4,16,0,4,11,100,1,3,0,3,8,15,0
10010,68,"36,957",1,1,43,100,2,16,2,1,31,152,4,3,2,2,9,20,0
10069,33,"13,724",1,0,43,2,7,5,2,15,27,58,1,2,0,2,9,14,1
2694,54,"42,664",0,1,44,21,0,3,0,0,0,24,1,1,0,3,6,11,0
10613,63,"37,334",1,1,44,26,1,16,2,2,15,62,4,3,0,4,4,15,0
4646,70,"78,497",0,0,44,207,26,447,75,0,223,978,1,5,7,12,2,27,1
6935,70,"78,497",0,0,44,207,26,447,75,0,223,978,1,5,7,12,2,27,1
5596,65,"58,821",0,1,44,513,14,154,19,0,28,728,1,9,2,9,6,27,0
1044,68,"58,398",0,0,44,299,5,201,21,21,49,596,3,5,4,8,4,24,0
9274,60,"80,950",0,0,44,525,147,112,219,147,63,1213,1,6,7,9,2,25,1
9076,41,"30,732",1,0,44,155,1,25,0,1,3,185,4,4,1,4,8,21,0
4947,55,"89,572",0,0,44,606,24,974,197,194,64,2059,1,7,7,9,4,28,1
10176,53,"57,107",0,1,44,159,0,120,0,0,137,416,7,4,4,8,8,31,1
3507,51,"76,467",1,0,44,676,161,426,210,44,58,1575,2,2,5,5,6,20,0
10341,73,"51,315",0,0,45,68,28,39,16,30,41,222,1,2,2,5,2,12,0
2639,55,"43,602",1,1,45,19,5,12,10,3,19,68,3,3,1,2,6,15,0
6201,43,"38,643",1,1,45,22,2,14,0,1,10,49,2,2,0,3,7,14,0
7397,70,"49,090",0,1,45,494,5,82,7,0,100,688,3,7,2,9,7,28,0
2181,51,"70,617",0,0,45,353,61,753,40,46,27,1280,1,3,3,7,2,16,0
1204,51,"67,536",0,1,45,1253,0,447,23,71,35,1829,3,11,5,11,8,38,1
1170,46,"27,573",1,0,45,50,15,110,39,15,15,244,4,5,1,4,8,22,0
8812,42,"13,533",1,0,45,12,3,8,8,0,17,48,2,2,0,3,7,14,0
4690,68,"50,725",0,1,45,443,10,75,0,10,48,586,4,8,1,8,8,29,0
1715,43,"25,851",1,0,45,9,4,18,7,5,5,48,2,2,0,3,7,14,0
10821,43,"57,113",1,1,45,182,4,33,0,2,42,263,6,4,1,5,7,23,0
6543,76,"62,847",0,0,45,521,168,706,80,76,61,1612,1,3,6,4,2,16,0
7119,39,"68,627",0,0,45,395,15,263,60,54,38,825,1,2,3,6,1,13,0
3518,38,"25,271",1,0,45,10,1,18,10,4,7,50,1,1,1,2,9,14,0
1245,55,"63,810",0,1,45,977,12,253,16,12,101,1371,4,4,3,12,8,31,1
2561,55,"63,810",0,1,45,977,12,253,16,12,101,1371,4,4,3,12,8,31,1
9624,63,"65,488",0,0,46,603,45,207,36,18,54,963,1,3,4,6,1,15,0
10509,66,"36,927",1,1,46,51,0,16,0,0,4,71,2,3,0,3,8,16,0
7629,44,"22,108",1,1,46,5,3,9,6,2,6,31,2,2,0,3,7,14,0
7875,72,"72,025",0,0,46,967,0,617,43,50,0,1677,1,4,8,13,2,28,1
2815,46,"33,183",1,0,46,7,5,39,17,15,37,120,2,4,0,3,7,16,0
2936,39,"23,661",1,0,46,18,0,4,0,0,1,23,1,1,0,3,7,12,0
3665,44,"25,315",1,0,46,1,9,8,11,3,22,54,3,3,0,3,8,17,0
10888,60,"45,938",0,0,46,273,11,178,62,83,29,636,2,8,4,6,6,26,0
6637,33,"66,951",0,0,46,277,162,305,173,76,124,1117,1,3,4,7,1,16,0
5077,42,"77,298",0,1,46,425,115,292,23,35,79,969,1,6,6,11,3,27,0
6173,42,"77,298",0,1,46,425,115,292,23,35,79,969,1,6,6,11,3,27,0
3969,47,"43,018",0,1,46,35,4,17,7,6,64,133,1,2,2,2,5,12,0
4580,52,"75,759",0,0,46,1394,22,708,89,91,182,2486,1,9,7,9,5,31,1
663,32,"33,996",0,0,46,40,2,15,8,0,6,71,1,1,1,3,4,10,0
8299,32,"33,996",0,0,46,40,2,15,8,0,6,71,1,1,1,3,4,10,0
8945,51,"54,137",0,1,46,171,0,11,0,1,20,203,2,4,1,4,6,17,0
10870,54,"61,223",0,1,46,709,43,182,42,118,247,1341,2,9,3,4,5,23,0
1184,53,"69,674",0,2,46,554,41,215,11,0,24,845,3,10,2,10,5,30,0
6141,49,"49,494",1,0,46,191,9,97,0,6,82,385,2,6,1,5,7,21,0
8825,59,"51,195",1,1,46,230,14,156,82,24,58,564,8,9,2,5,8,32,0
2217,46,"37,284",1,1,46,11,1,2,2,1,6,23,1,0,0,3,6,10,0
4102,46,"37,284",1,1,46,11,1,2,2,1,6,23,1,0,0,3,6,10,0
4653,43,"42,011",1,0,46,131,0,16,2,1,39,189,4,3,1,4,8,20,0
10092,67,"70,044",0,1,46,1073,0,250,153,14,14,1504,4,7,10,5,5,31,0
5788,49,"46,053",1,0,46,56,10,92,19,7,25,209,3,3,2,4,5,17,0
4669,40,"24,480",1,0,46,4,19,9,28,25,17,102,3,3,0,4,7,17,0
6295,44,"54,233",0,1,46,652,8,158,21,0,142,981,4,11,6,5,8,34,0
7453,67,"36,130",0,1,46,157,43,127,68,56,37,488,6,3,8,4,4,25,1
10841,46,"56,559",0,1,46,226,22,133,41,31,31,484,3,4,3,8,4,22,0
821,29,"92,859",0,0,46,962,61,921,52,61,20,2077,1,5,4,12,2,24,0
3933,41,"44,010",1,0,46,186,36,234,86,72,48,662,6,10,2,6,9,33,0
1225,58,"80,124",0,0,47,483,84,398,205,84,241,1495,1,3,7,8,1,20,1
7059,58,"80,124",0,0,47,483,84,398,205,84,241,1495,1,3,7,8,1,20,1
5633,41,"50,183",1,1,47,97,12,84,13,10,15,231,7,3,1,6,5,22,0
843,50,"64,722",1,0,47,303,0,280,60,147,15,805,4,8,2,11,6,31,0
6211,45,"37,395",1,0,47,18,0,9,0,1,11,39,1,1,0,3,6,11,0
7007,53,"29,543",2,0,47,17,3,18,3,4,18,63,2,3,1,2,7,15,0
9671,53,"19,514",1,1,47,14,3,21,2,1,28,69,4,3,1,2,8,18,1
8975,53,"19,514",1,1,47,14,3,21,2,1,28,69,4,3,1,2,8,18,1
6616,46,"59,481",0,1,47,178,3,85,71,66,58,461,2,3,3,8,2,18,0
6248,74,"91,712",0,0,47,1276,24,746,94,29,48,2217,0,9,7,11,3,30,1
7428,46,"80,144",0,0,47,240,132,445,250,192,108,1367,1,3,7,8,1,20,0
3075,49,"59,973",0,0,47,130,30,168,20,34,0,382,1,3,4,7,1,16,0
2937,47,"68,352",0,1,47,614,16,132,43,33,33,871,3,8,5,9,6,31,0
203,46,"81,169",0,0,47,1288,20,613,80,61,27,2089,1,5,7,9,2,24,0
2021,46,"61,456",0,1,47,563,76,384,84,192,89,1388,4,6,10,13,4,37,0
880,55,"22,634",0,0,47,2,23,11,8,6,46,96,1,2,1,2,8,14,0
524,55,"22,634",0,0,47,2,23,11,8,6,46,96,1,2,1,2,8,14,0
10837,46,"23,957",1,0,47,2,1,18,20,11,16,68,1,2,0,3,6,12,0
7011,48,"33,471",1,0,47,43,2,27,0,9,12,93,3,3,0,4,7,17,0
4184,71,"52,157",0,1,48,189,2,29,3,2,40,265,2,3,2,5,4,16,0
7679,36,"30,298",0,0,48,6,3,12,6,1,0,28,1,1,1,3,3,9,0
7485,71,"56,551",1,1,48,67,4,32,17,2,16,138,3,2,1,4,4,14,0
7530,71,"56,551",1,1,48,67,4,32,17,2,16,138,3,2,1,4,4,14,0
4369,64,"65,487",0,0,48,240,67,500,199,0,163,1169,3,3,5,6,2,19,0
10652,64,"65,487",0,0,48,240,67,500,199,0,163,1169,3,3,5,6,2,19,0
286,69,"44,213",1,1,48,95,11,35,0,4,7,152,4,2,1,5,6,18,0
5922,47,"40,344",0,1,48,210,0,6,0,0,2,218,2,4,1,5,7,19,0
7250,43,"57,867",1,0,48,344,35,178,15,23,17,612,7,7,2,9,6,31,0
2478,48,"25,410",1,0,48,2,2,4,13,13,4,38,1,1,0,4,4,10,0
1160,51,"13,260",1,1,48,9,4,17,10,2,7,49,4,3,0,3,8,18,0
9214,30,"42,691",0,0,48,179,2,64,38,17,58,358,1,5,1,6,5,18,0
273,51,"36,138",1,1,48,130,0,16,0,0,5,151,5,3,1,4,7,20,1
851,49,"57,136",1,1,48,306,5,109,21,109,92,642,9,5,2,10,6,32,0
9729,66,"58,275",1,1,48,189,10,253,56,43,64,615,6,8,2,7,7,30,0
9665,64,"54,237",0,1,48,267,3,30,4,0,57,361,4,5,2,5,6,22,0
2620,47,"34,596",1,0,48,14,0,2,0,0,7,23,1,1,0,2,8,12,0
8254,47,"34,596",1,0,48,14,0,2,0,0,7,23,1,1,0,2,8,12,0
3852,60,"74,881",1,1,48,505,72,270,36,27,54,964,4,9,2,12,5,32,0
1000,60,"74,881",1,1,48,505,72,270,36,27,54,964,4,9,2,12,5,32,0
3099,51,"44,267",1,1,48,183,5,65,3,5,49,310,5,5,2,4,9,25,0
6318,33,"68,487",0,0,48,758,12,385,33,89,89,1366,1,9,7,13,4,34,0
5396,33,"68,487",0,0,48,758,12,385,33,89,89,1366,1,9,7,13,4,34,0
7966,62,"80,982",1,1,48,505,137,401,104,22,22,1191,3,11,5,11,5,35,0
454,41,"69,508",1,0,48,824,32,162,42,32,43,1135,2,11,4,11,6,34,0
309,60,"63,342",0,1,48,918,21,118,13,10,21,1101,3,8,3,5,6,25,1
3571,60,"63,342",0,1,48,918,21,118,13,10,21,1101,3,8,3,5,6,25,1
8395,60,"82,014",0,0,48,980,37,265,35,163,31,1511,1,3,6,12,6,28,0
2591,62,"76,320",0,1,49,526,35,214,69,53,35,932,2,6,3,4,2,17,0
1640,67,"64,587",1,1,49,66,0,16,0,6,20,108,2,1,1,4,3,11,0
810,46,"74,190",0,1,49,151,81,86,168,91,64,641,2,4,2,11,2,21,0
9423,42,"32,765",1,0,49,13,3,17,7,3,3,46,2,2,0,4,5,13,0
89,46,"22,212",1,0,49,5,9,20,6,8,21,69,2,2,0,4,6,14,0
5294,32,"18,358",1,0,49,6,8,19,16,4,4,57,3,3,0,4,7,17,0
1321,47,"26,067",1,0,49,22,2,18,0,2,12,56,3,3,0,3,8,17,0
2686,52,"22,390",0,0,49,0,1,4,15,1,5,26,1,1,0,2,7,11,0
1215,43,"70,440",0,0,49,690,117,499,76,102,88,1572,1,5,10,7,3,26,1
9283,43,"60,199",1,2,49,8,1,7,2,0,0,18,1,0,0,3,4,8,0
3120,40,"38,547",1,0,49,6,1,10,0,1,4,22,1,1,0,2,8,12,0
5868,41,"19,107",1,0,49,2,4,9,10,5,16,46,2,1,0,3,7,13,0
8143,36,"37,929",0,0,49,202,2,46,3,2,10,265,2,4,2,5,7,20,1
3479,71,"16,813",0,0,49,4,8,11,12,2,13,50,1,2,0,3,7,13,1
7214,64,"62,187",0,0,49,792,0,275,45,45,126,1283,1,4,8,5,3,21,0
5543,55,"57,811",0,1,49,545,7,114,37,21,78,802,5,7,2,11,5,30,1
9347,65,"50,943",0,1,49,31,0,7,2,0,6,46,1,1,0,3,5,10,0
10160,65,"50,943",0,1,49,31,0,7,2,0,6,46,1,1,0,3,5,10,0
1406,46,"53,201",1,1,49,280,7,81,20,0,27,415,8,6,3,5,7,29,0
7019,58,"54,414",1,1,49,109,18,16,24,26,18,211,4,3,1,5,4,17,0
2157,49,"26,290",1,1,49,15,8,16,11,5,22,77,4,2,0,4,6,16,0
8939,62,"61,250",0,1,49,382,138,65,60,26,59,730,6,5,2,12,5,30,0
10250,74,"28,389",0,0,49,1,5,3,7,4,8,28,1,1,0,2,7,11,0
1272,56,"55,250",0,1,49,664,58,83,32,0,66,903,4,7,5,10,5,31,0
3007,55,"37,758",1,1,49,27,2,10,0,0,1,40,2,1,0,3,8,14,0
5513,55,"37,758",1,1,49,27,2,10,0,0,1,40,2,1,0,3,8,14,0
679,64,"37,633",1,1,49,13,4,20,0,0,1,38,2,1,0,3,9,15,0
8876,58,"33,629",1,1,49,132,0,16,0,0,4,152,5,3,1,4,9,22,0
10827,54,"36,947",1,1,49,88,3,21,4,1,29,146,4,3,0,4,9,20,0
7300,69,"69,142",0,1,50,448,4,34,6,4,39,535,3,8,1,7,5,24,1
4268,62,"53,154",0,1,50,129,0,21,0,1,7,158,1,3,1,4,4,13,0
4603,61,"65,695",0,1,50,371,32,189,0,58,6,656,2,5,4,10,4,25,0
8659,69,"69,805",0,1,50,750,71,174,13,10,20,1038,2,6,8,11,2,29,0
10708,43,"36,975",1,0,50,10,6,11,0,4,2,33,1,1,0,3,7,12,0
1176,48,"26,228",1,0,50,2,6,4,3,1,9,25,1,1,0,2,8,12,0
10380,49,"37,787",1,0,50,40,1,40,4,3,18,106,1,3,0,3,8,15,0
7037,47,"37,087",1,0,50,194,55,134,15,0,3,401,3,4,2,8,6,23,0
11096,69,"57,247",0,1,50,99,4,32,37,54,6,232,2,2,1,7,2,14,0
6374,67,"36,930",0,1,50,223,2,31,0,2,39,297,5,5,2,4,8,24,0
5552,58,"48,721",1,1,50,81,18,113,47,13,21,293,6,4,2,5,6,23,0
2245,52,"43,641",1,1,50,57,2,51,4,2,23,139,3,2,1,4,6,16,0
6200,70,"75,903",0,1,50,340,108,185,130,38,100,901,2,6,6,9,3,26,0
9904,65,"71,391",0,1,50,336,123,274,46,123,141,1043,5,6,5,12,3,31,0
10031,45,"16,927",1,1,50,20,2,23,3,1,4,53,5,3,0,4,8,20,0
6642,60,"27,215",2,1,50,30,5,22,8,9,28,102,4,2,1,4,6,17,0
10882,45,"53,858",0,1,50,407,53,221,58,150,26,915,4,4,3,6,4,21,0
5636,58,"30,983",0,0,50,51,4,50,12,1,49,167,1,4,0,3,8,16,0
8692,69,"43,462",1,1,50,90,17,97,15,6,15,240,6,4,1,5,8,24,0
8091,65,"63,943",0,1,50,423,184,368,13,97,21,1106,1,6,4,6,5,22,0
8080,35,"26,816",0,0,50,5,1,6,3,4,3,22,1,0,0,3,4,8,0
8370,45,"75,484",0,1,50,378,97,259,197,194,34,1159,2,7,3,6,4,22,0
4550,55,"33,564",0,1,51,61,0,3,0,0,7,71,1,1,1,3,5,11,0
3381,68,"54,348",1,1,51,70,0,16,0,0,4,90,2,2,0,4,6,14,0
10556,62,"54,984",0,1,51,173,13,131,32,3,6,358,4,6,1,6,7,24,1
9467,37,"34,738",1,0,51,3,2,10,3,0,2,20,1,1,0,3,6,11,0
2891,58,"68,118",0,1,51,595,23,123,10,23,154,928,2,8,9,4,6,29,0
5011,58,"68,118",0,1,51,595,23,123,10,23,154,928,2,8,9,4,6,29,0
8140,48,"22,682",1,0,51,10,14,29,4,2,36,95,3,2,1,4,4,14,0
11039,46,"51,948",0,1,51,82,33,54,71,30,41,311,2,5,2,4,5,18,0
78,52,"25,293",1,0,51,15,0,11,0,2,9,37,1,1,1,2,8,13,0
5517,52,"25,293",1,0,51,15,0,11,0,2,9,37,1,1,1,2,8,13,0
5290,57,"41,551",1,1,51,220,0,33,3,0,23,279,5,5,1,5,8,24,0
4128,59,"56,067",0,1,51,517,12,54,16,6,120,725,2,7,4,7,5,25,0
8534,69,"67,433",0,2,51,615,28,259,12,48,30,992,4,6,5,13,4,32,1
9592,38,"22,010",1,0,51,11,2,9,3,0,8,33,2,2,0,3,8,15,0
8957,69,"64,831",1,1,51,480,86,249,75,86,144,1120,8,6,3,5,6,28,0
9308,67,"62,820",0,0,51,398,61,265,138,61,53,976,1,3,4,6,1,15,0
544,67,"62,820",0,0,51,398,61,265,138,61,53,976,1,3,4,6,1,15,0
5989,62,"78,353",0,1,51,752,122,476,39,153,34,1576,1,10,2,11,8,32,0
635,55,"57,183",1,1,51,464,5,64,7,0,70,610,8,9,1,7,8,33,0
6673,56,"23,478",0,0,51,28,6,27,12,17,39,129,1,3,0,3,8,15,0
1710,43,"30,168",1,0,51,154,20,66,0,12,27,279,7,6,1,4,9,27,0
523,32,"37,155",1,0,51,23,0,26,7,15,3,74,1,2,0,4,5,12,0
8977,36,"16,581",0,0,51,1,3,4,2,3,11,24,1,0,0,3,4,8,0
9736,41,"41,850",1,1,51,53,5,19,2,13,4,96,3,3,0,3,8,17,0
1544,54,"81,380",0,0,51,741,68,689,224,68,103,1893,1,4,2,10,2,19,0
6575,40,"56,386",1,1,51,230,48,214,13,32,75,612,8,9,1,7,9,34,0
6147,50,"25,818",1,0,51,5,2,8,2,2,9,28,1,0,1,2,7,11,0
6354,37,"15,345",1,0,51,5,2,16,3,2,19,47,2,1,1,2,8,14,0
4769,44,"57,954",1,1,52,456,4,24,0,0,9,493,7,8,2,6,7,30,1
7540,69,"50,300",0,1,52,143,15,60,24,23,5,270,2,2,1,8,2,15,0
5247,66,"38,725",1,1,52,31,0,6,2,1,5,45,2,1,0,4,4,11,0
5987,32,"10,404",1,0,52,2,2,11,10,6,12,43,2,1,0,4,5,12,0
9960,30,"26,868",1,0,52,0,0,1,8,3,2,14,1,1,0,2,7,11,0
10972,72,"72,298",0,0,52,625,35,169,58,17,35,939,1,4,3,6,1,15,1
1399,63,"72,905",0,0,52,407,114,445,181,165,203,1515,1,3,7,9,1,21,1
2698,45,"47,025",0,1,52,254,7,108,20,0,26,415,3,6,3,5,6,23,0
6340,36,"29,938",1,0,52,3,3,7,0,2,11,26,2,1,0,3,6,12,0
4107,73,"46,681",0,2,52,269,15,69,15,19,38,425,2,4,6,4,5,21,0
10906,73,"46,681",0,2,52,269,15,69,15,19,38,425,2,4,6,4,5,21,0
2557,51,"29,548",1,0,52,7,1,6,3,1,11,29,1,1,1,2,4,9,1
8786,65,"62,058",0,1,52,301,7,74,10,0,58,450,4,6,1,7,6,24,0
6119,58,"36,736",1,1,52,10,0,3,0,0,4,17,1,1,0,2,6,10,0
2980,69,"8,820",1,1,52,12,0,13,4,2,4,35,4,3,0,3,8,18,0
3850,58,"14,918",0,1,52,3,3,3,15,4,15,43,1,1,0,3,6,11,0
1077,47,"56,715",0,0,52,258,105,239,237,172,9,1020,1,7,3,4,4,19,0
9733,43,"24,882",1,0,52,1,4,10,29,0,36,80,1,1,1,2,6,11,1
8462,43,"24,882",1,0,52,1,4,10,29,0,36,80,1,1,1,2,6,11,1
4764,69,"40,442",1,1,52,45,12,52,25,22,13,169,4,3,1,4,7,19,0
2223,56,"64,176",0,1,52,1215,33,249,64,116,149,1826,8,8,9,8,6,39,0
7788,38,"23,536",1,0,53,6,0,3,0,0,1,10,1,0,0,3,3,7,0
5827,63,"35,246",1,1,53,36,0,12,2,2,10,62,4,3,1,3,5,16,0
2958,43,"28,442",2,0,53,19,3,10,11,8,6,57,3,2,1,4,4,14,0
4954,65,"48,195",1,1,53,106,27,68,52,7,5,265,6,4,2,5,6,23,0
3139,39,"74,116",0,0,53,871,111,704,145,55,166,2052,1,4,4,10,2,21,1
9952,74,"78,093",0,0,53,368,32,639,13,43,10,1105,1,4,7,5,1,18,0
8180,69,"59,354",1,1,53,233,2,53,3,5,14,310,3,6,1,5,6,21,0
3276,45,"36,301",1,0,53,11,12,35,3,5,12,78,1,3,0,3,7,14,0
4994,78,"77,598",0,0,53,1193,33,281,129,66,33,1735,1,7,5,13,3,29,1
3598,49,"62,710",0,1,53,441,35,83,7,29,11,606,4,4,2,12,4,26,0
945,56,"36,317",0,1,53,87,3,25,3,2,13,133,2,3,0,4,7,16,0
5048,50,"42,767",2,0,53,20,6,43,19,5,38,131,1,3,1,2,8,15,0
6214,39,"43,815",1,0,53,14,10,29,4,7,15,79,1,2,0,3,6,12,0
6230,50,"44,421",1,1,53,110,5,59,7,1,7,189,5,5,0,4,8,22,0
2968,78,"48,948",0,0,53,437,8,206,160,49,42,902,2,7,10,5,6,30,1
8800,78,"48,948",0,0,53,437,8,206,160,49,42,902,2,7,10,5,6,30,1
1907,71,"63,120",0,1,53,965,69,279,54,41,69,1477,5,8,4,9,7,33,0
10478,71,"55,517",1,1,53,483,0,108,0,6,36,633,5,11,1,6,9,32,0
4188,64,"36,864",0,1,53,204,5,39,17,0,89,354,3,5,2,4,8,22,0
2225,44,"82,582",0,0,54,510,120,550,156,40,241,1617,1,4,9,7,1,22,1
4790,63,"79,803",0,1,54,574,8,216,21,16,33,868,1,4,3,5,1,14,0
1131,54,"52,569",0,1,54,85,0,3,0,0,7,95,1,2,0,4,3,10,0
202,73,"82,032",0,0,54,332,194,377,149,125,57,1234,0,4,6,7,1,18,0
9589,73,"82,032",0,0,54,332,194,377,149,125,57,1234,0,4,6,7,1,18,0
3900,49,"65,685",0,1,54,642,14,49,0,7,57,769,1,9,2,9,5,26,0
9958,49,"65,685",0,1,54,642,14,49,0,7,57,769,1,9,2,9,5,26,0
8955,64,"40,451",0,2,54,35,0,4,0,0,10,49,1,1,1,2,5,10,1
10033,48,"31,163",1,0,54,2,3,10,11,2,10,38,1,1,0,3,6,11,0
5751,48,"31,163",1,0,54,2,3,10,11,2,10,38,1,1,0,3,6,11,0
3308,69,"35,704",1,1,54,30,9,12,2,11,30,94,3,2,0,4,4,13,0
7297,48,"7,500",1,0,54,5,3,10,12,7,20,57,4,3,1,3,7,18,0
8008,38,"36,075",1,0,54,46,0,30,12,1,30,119,1,2,0,4,6,13,0
1232,39,"70,038",0,0,54,587,54,348,71,54,130,1244,1,4,4,8,2,19,0
2345,39,"70,038",0,0,54,587,54,348,71,54,130,1244,1,4,4,8,2,19,0
1628,50,"71,796",0,0,54,354,21,311,167,75,32,960,1,9,3,4,4,21,0
5081,54,"47,821",1,1,54,9,0,16,6,6,10,47,1,1,0,3,8,13,0
839,46,"45,503",1,0,54,97,4,44,6,1,18,170,1,3,1,4,5,14,0
3706,43,"28,647",1,0,54,19,8,29,0,12,26,94,1,2,2,2,7,14,1
5154,49,"37,760",1,0,54,26,3,13,2,10,0,54,1,2,0,3,6,12,0
8584,69,"85,431",0,0,54,376,53,462,168,53,53,1165,1,2,7,7,0,17,0
6583,66,"72,635",0,0,54,390,22,323,104,35,107,981,1,6,8,6,3,24,1
3433,66,"72,635",0,0,54,390,22,323,104,35,107,981,1,6,8,6,3,24,1
10486,73,"77,142",0,0,54,476,75,162,29,151,97,990,1,4,4,8,2,19,0
8687,43,"53,172",0,1,54,121,62,90,68,20,125,486,3,2,3,8,3,19,0
7842,53,"36,065",1,1,54,18,7,34,10,2,3,74,3,3,0,3,8,17,0
3749,48,"73,926",0,0,54,627,91,597,159,91,15,1580,1,6,5,12,3,27,0
1331,44,"35,790",1,0,54,12,6,20,30,1,3,72,2,2,0,3,7,14,0
5995,59,"39,552",1,1,54,165,3,147,4,24,41,384,7,6,2,5,8,28,0
8985,57,"68,316",0,1,54,806,80,161,120,11,33,1211,5,10,7,10,6,38,0
2798,44,"102,160",0,0,54,763,29,138,76,176,58,1240,0,7,9,10,4,30,1
7108,56,"51,390",1,1,54,205,20,47,23,2,56,353,6,5,2,5,5,23,0
2781,40,"72,066",0,0,55,1003,34,536,134,51,34,1792,1,4,6,6,2,19,1
3623,45,"21,675",1,0,55,4,0,16,17,4,4,45,3,4,0,3,7,17,0
194,56,"48,006",1,1,55,23,0,11,3,2,2,41,1,1,0,3,6,11,0
10833,46,"65,106",0,1,55,790,19,133,12,0,19,973,3,8,3,13,6,33,1
2315,61,"58,401",0,1,55,10,0,11,17,29,29,96,1,1,2,2,4,10,0
6336,61,"29,315",1,1,55,13,2,14,8,7,4,48,4,2,0,4,6,16,0
10738,70,"49,389",1,1,55,40,0,19,2,1,3,65,1,2,0,3,7,13,0
8286,56,"51,717",0,1,55,98,1,17,0,1,5,122,1,3,0,4,7,15,1
2166,61,"46,779",1,1,55,12,1,3,0,0,7,23,1,0,1,2,4,8,0
10691,61,"28,520",1,1,55,11,0,10,0,2,20,43,1,1,1,2,6,11,0
9739,58,"34,377",0,1,55,62,0,22,3,1,26,114,2,2,2,2,7,15,0
1829,60,"54,959",0,1,55,1148,0,60,0,0,24,1232,3,9,5,4,7,28,1
